"region","FoodGroup","Year","AggProduction","AggFinalSupply","grpRegion"
"Côte d'Ivoire","Meat",2016,22.08679,30.46,"Sub-Saharan Africa"
"Côte d'Ivoire","Oilseeds and Pulses",2016,303.4269,61.33,"Sub-Saharan Africa"
"Cabo Verde","Cereals",2016,20.49557,323.14,"Sub-Saharan Africa"
"Cabo Verde","Dairy and Eggs",2016,51.23892,118.76,"Sub-Saharan Africa"
"Cabo Verde","Fish and Seafood",2016,66.61059,22.5,"Sub-Saharan Africa"
"Cabo Verde","Fruits and Vegetables",2016,182.7521,250.58,"Sub-Saharan Africa"
"Cabo Verde","Meat",2016,20.49557,68.97,"Sub-Saharan Africa"
"Cabo Verde","Oilseeds and Pulses",2016,47.82299,51.32,"Sub-Saharan Africa"
"Cambodia","Cereals",2016,1221.564,503,"SE Asia"
"Cambodia","Dairy and Eggs",2016,5.408716,7.49,"SE Asia"
"Cambodia","Fish and Seafood",2016,92.29341,84.47,"SE Asia"
"Cambodia","Fruits and Vegetables",2016,105.585,107.08,"SE Asia"
"Cambodia","Meat",2016,26.81342,28.61,"SE Asia"
"Cambodia","Oilseeds and Pulses",2016,70.08315,32.77,"SE Asia"
"Cameroon","Cereals",2016,299.6455,281.98,"Sub-Saharan Africa"
"Cameroon","Dairy and Eggs",2016,19.94351,19.02,"Sub-Saharan Africa"
"Cameroon","Fish and Seafood",2016,17.89607,42.08,"Sub-Saharan Africa"
"Cameroon","Fruits and Vegetables",2016,692.1079,431.08,"Sub-Saharan Africa"
"Cameroon","Meat",2016,25.74456,27.46,"Sub-Saharan Africa"
"Cameroon","Oilseeds and Pulses",2016,385.6377,89.54,"Sub-Saharan Africa"
"Canada","Cereals",2016,2932.953,230.74,"North America and Oceania"
"Canada","Dairy and Eggs",2016,445.5021,382.84,"North America and Oceania"
"Canada","Fish and Seafood",2016,53.88313,45.59,"North America and Oceania"
"Canada","Fruits and Vegetables",2016,172.7951,406.09,"North America and Oceania"
"Canada","Meat",2016,251.8369,185.34,"North America and Oceania"
"Canada","Oilseeds and Pulses",2016,1911.368,78.01,"North America and Oceania"
"Caribbean","Cereals",2016,113.346,264.2,NA
"Caribbean","Dairy and Eggs",2016,94.55409,136.57,NA
"Caribbean","Fish and Seafood",2016,9.514877,18.75,NA
"Caribbean","Fruits and Vegetables",2016,568.5377,475.97,NA
"Caribbean","Meat",2016,61.32338,97.8,NA
"Caribbean","Oilseeds and Pulses",2016,84.96785,71.46,NA
"Central African Republic","Cereals",2016,57.17775,75,"Sub-Saharan Africa"
"Central African Republic","Dairy and Eggs",2016,33.18709,34.82,"Sub-Saharan Africa"
"Central African Republic","Fish and Seafood",2016,11.59549,15.66,"Sub-Saharan Africa"
"Central African Republic","Fruits and Vegetables",2016,145.9432,124.97,"Sub-Saharan Africa"
"Central African Republic","Meat",2016,75.37067,81.61,"Sub-Saharan Africa"
"Central African Republic","Oilseeds and Pulses",2016,115.555,43.82,"Sub-Saharan Africa"
"Central America","Cereals",2016,465.5763,328.65,NA
"Central America","Dairy and Eggs",2016,203.2143,255.05,NA
"Central America","Fish and Seafood",2016,24.20189,26.27,NA
"Central America","Fruits and Vegetables",2016,571.824,325.6,NA
"Central America","Meat",2016,95.84288,124.65,NA
"Central America","Oilseeds and Pulses",2016,151.4553,50.59,NA
"Central Asia","Cereals",2016,865.2204,329.63,NA
"Central Asia","Dairy and Eggs",2016,524.7572,427.92,NA
"Central Asia","Fish and Seafood",2016,3.111929,5.2,NA
"Central Asia","Fruits and Vegetables",2016,725.1316,615.51,NA
"Central Asia","Meat",2016,85.11582,93.75,NA
"Central Asia","Oilseeds and Pulses",2016,161.7812,31.48,NA
"Chad","Cereals",2016,358.1602,308.24,"Sub-Saharan Africa"
"Chad","Dairy and Eggs",2016,70.9592,72.87,"Sub-Saharan Africa"
"Chad","Fish and Seafood",2016,13.7059,15.2,"Sub-Saharan Africa"
"Chad","Fruits and Vegetables",2016,28.2217,27.97,"Sub-Saharan Africa"
"Chad","Meat",2016,99.67929,70.86,"Sub-Saharan Africa"
"Chad","Oilseeds and Pulses",2016,172.0714,67.92,"Sub-Saharan Africa"
"Chile","Cereals",2016,385.81,294.33,"Latin America"
"Chile","Dairy and Eggs",2016,222.8969,204.74,"Latin America"
"Chile","Fish and Seafood",2016,295.3359,23.88,"Latin America"
"Chile","Fruits and Vegetables",2016,840.9701,245.1,"Latin America"
"Chile","Meat",2016,170.0374,173.81,"Latin America"
"Chile","Oilseeds and Pulses",2016,61.7276,28.09,"Latin America"
"China, Hong Kong SAR","Cereals",2016,0,266.5,"Industrialized Asia"
"China, Hong Kong SAR","Dairy and Eggs",2016,0,106.98,"Industrialized Asia"
"China, Hong Kong SAR","Fish and Seafood",2016,36.94596,145.12,"Industrialized Asia"
"China, Hong Kong SAR","Fruits and Vegetables",2016,10.26973,397.85,"Industrialized Asia"
"China, Hong Kong SAR","Meat",2016,39.95174,316.13,"Industrialized Asia"
"China, Hong Kong SAR","Oilseeds and Pulses",2016,3.005773,43.61,"Industrialized Asia"
"China, Macao SAR","Cereals",2016,0,229.24,"Industrialized Asia"
"China, Macao SAR","Dairy and Eggs",2016,0,77.82,"Industrialized Asia"
"China, Macao SAR","Fish and Seafood",2016,4.44089,116.05,"Industrialized Asia"
"China, Macao SAR","Fruits and Vegetables",2016,0,353.41,"Industrialized Asia"
"China, Macao SAR","Meat",2016,39.96801,219.04,"Industrialized Asia"
"China, Macao SAR","Oilseeds and Pulses",2016,11.84237,44.2,"Industrialized Asia"
"China, mainland","Cereals",2016,790.9248,392.12,"Industrialized Asia"
"China, mainland","Dairy and Eggs",2016,91.10476,93.22,"Industrialized Asia"
"China, mainland","Fish and Seafood",2016,100.5554,77.23,"Industrialized Asia"
"China, mainland","Fruits and Vegetables",2016,1024.438,945.13,"Industrialized Asia"
"China, mainland","Meat",2016,120.5468,131.62,"Industrialized Asia"
"China, mainland","Oilseeds and Pulses",2016,116.8855,41.02,"Industrialized Asia"
"China, Taiwan Province of","Cereals",2016,137.0484,259.33,"Industrialized Asia"
"China, Taiwan Province of","Dairy and Eggs",2016,60.38118,87.64,"Industrialized Asia"
"China, Taiwan Province of","Fish and Seafood",2016,77.28177,60.24,"Industrialized Asia"
"China, Taiwan Province of","Fruits and Vegetables",2016,372.0817,423.31,"Industrialized Asia"
"China, Taiwan Province of","Meat",2016,123.9504,160.47,"Industrialized Asia"
"China, Taiwan Province of","Oilseeds and Pulses",2016,58.03815,88.94,"Industrialized Asia"
"Colombia","Cereals",2016,165.8259,244.28,"Latin America"
"Colombia","Dairy and Eggs",2016,274.4432,260.51,"Latin America"
"Colombia","Fish and Seafood",2016,6.68501,14.55,"Latin America"
"Colombia","Fruits and Vegetables",2016,541.5611,455.22,"Latin America"
"Colombia","Meat",2016,106.1316,117.69,"Latin America"
"Colombia","Oilseeds and Pulses",2016,291.2216,48.28,"Latin America"
"Congo","Cereals",2016,11.10987,146.63,"Sub-Saharan Africa"
"Congo","Dairy and Eggs",2016,2.185549,3.83,"Sub-Saharan Africa"
"Congo","Fish and Seafood",2016,31.50833,55.34,"Sub-Saharan Africa"
"Congo","Fruits and Vegetables",2016,148.071,161.6,"Sub-Saharan Africa"
"Congo","Meat",2016,22.94827,83.63,"Sub-Saharan Africa"
"Congo","Oilseeds and Pulses",2016,80.68319,31.03,"Sub-Saharan Africa"
"Costa Rica","Cereals",2016,79.06518,255.11,"Latin America"
"Costa Rica","Dairy and Eggs",2016,447.7274,374.49,"Latin America"
"Costa Rica","Fish and Seafood",2016,13.33183,33.13,"Latin America"
"Costa Rica","Fruits and Vegetables",2016,2501.57,392.08,"Latin America"
"Costa Rica","Meat",2016,104.2475,109.91,"Latin America"
"Costa Rica","Oilseeds and Pulses",2016,541.0503,64.28,"Latin America"
"Croatia","Cereals",2016,1536.692,257.63,"Europe"
"Croatia","Dairy and Eggs",2016,315.1415,496.61,"Europe"
"Croatia","Fish and Seafood",2016,38.3688,34.07,"Europe"
"Croatia","Fruits and Vegetables",2016,757.8916,647.85,"Europe"
"Croatia","Meat",2016,100.6642,157.01,"Europe"
"Croatia","Oilseeds and Pulses",2016,236.895,30.62,"Europe"
"Cuba","Cereals",2016,148.9419,350.41,"North America and Oceania"
"Cuba","Dairy and Eggs",2016,115.9682,210.55,"North America and Oceania"
"Cuba","Fish and Seafood",2016,8.483526,12.5,"North America and Oceania"
"Cuba","Fruits and Vegetables",2016,717.7383,565.21,"North America and Oceania"
"Cuba","Meat",2016,63.86654,112.56,"North America and Oceania"
"Cuba","Oilseeds and Pulses",2016,35.53477,71.84,"North America and Oceania"
"Cyprus","Cereals",2016,15.50492,202.05,"Europe"
"Cyprus","Dairy and Eggs",2016,386.0725,237.32,"Europe"
"Cyprus","Fish and Seafood",2016,12.40393,47.11,"Europe"
"Cyprus","Fruits and Vegetables",2016,379.0952,355.17,"Europe"
"Cyprus","Meat",2016,125.5898,147.74,"Europe"
"Cyprus","Oilseeds and Pulses",2016,12.40393,49.23,"Europe"
"Czechia","Cereals",2016,1469.849,215.4,"Europe"
"Czechia","Dairy and Eggs",2016,545.9072,418.58,"Europe"
"Czechia","Fish and Seafood",2016,4.100711,17.87,"Europe"
"Czechia","Fruits and Vegetables",2016,84.57717,264.96,"Europe"
"Czechia","Meat",2016,106.0205,189.21,"Europe"
"Czechia","Oilseeds and Pulses",2016,317.2925,29.9,"Europe"
"Democratic People's Republic of Korea","Cereals",2016,356.5268,365.51,"Industrialized Asia"
"Democratic People's Republic of Korea","Dairy and Eggs",2016,14.84035,15.48,"Industrialized Asia"
"Democratic People's Republic of Korea","Fish and Seafood",2016,54.70137,22.92,"Industrialized Asia"
"Democratic People's Republic of Korea","Fruits and Vegetables",2016,374.7367,372.45,"Industrialized Asia"
"Democratic People's Republic of Korea","Meat",2016,27.92423,30.21,"Industrialized Asia"
"Democratic People's Republic of Korea","Oilseeds and Pulses",2016,54.9523,40.75,"Industrialized Asia"
"Denmark","Cereals",2016,2908.183,245.17,"Europe"
"Denmark","Dairy and Eggs",2016,1781.379,661.4,"Europe"
"Denmark","Fish and Seafood",2016,248.7418,49.19,"Europe"
"Denmark","Fruits and Vegetables",2016,122.4649,312.74,"Europe"
"Denmark","Meat",2016,737.4894,182.17,"Europe"
"Denmark","Oilseeds and Pulses",2016,218.8801,12.53,"Europe"
"Djibouti","Cereals",2016,0,342.79,"N.Africa, W.Asia/C.Asia"
"Djibouti","Dairy and Eggs",2016,29.29206,64.88,"N.Africa, W.Asia/C.Asia"
"Djibouti","Fish and Seafood",2016,3.905609,11.52,"N.Africa, W.Asia/C.Asia"
"Djibouti","Fruits and Vegetables",2016,78.11217,220.63,"N.Africa, W.Asia/C.Asia"
"Djibouti","Meat",2016,26.36286,34.89,"N.Africa, W.Asia/C.Asia"
"Djibouti","Oilseeds and Pulses",2016,3.905609,55.98,"N.Africa, W.Asia/C.Asia"
"Dominica","Cereals",2016,0,127.65,"North America and Oceania"
"Dominica","Dairy and Eggs",2016,178.1039,208.18,"North America and Oceania"
"Dominica","Fish and Seafood",2016,12.72171,57.43,"North America and Oceania"
"Dominica","Fruits and Vegetables",2016,1641.1,940.84,"North America and Oceania"
"Dominica","Meat",2016,25.44342,119.28,"North America and Oceania"
"Dominica","Oilseeds and Pulses",2016,228.9907,74.09,"North America and Oceania"
"Dominican Republic","Cereals",2016,157.0469,219.18,"North America and Oceania"
"Dominican Republic","Dairy and Eggs",2016,157.3087,194.5,"North America and Oceania"
"Dominican Republic","Fish and Seafood",2016,2.966442,19.33,"North America and Oceania"
"Dominican Republic","Fruits and Vegetables",2016,836.5366,689.02,"North America and Oceania"
"Dominican Republic","Meat",2016,91.7852,119.98,"North America and Oceania"
"Dominican Republic","Oilseeds and Pulses",2016,145.5301,89.54,"North America and Oceania"
"Eastern Africa","Cereals",2016,284.1635,272.34,NA
"Eastern Africa","Dairy and Eggs",2016,78.16642,76.32,NA
"Eastern Africa","Fish and Seafood",2016,10.46121,11.65,NA
"Eastern Africa","Fruits and Vegetables",2016,179.9425,167.56,NA
"Eastern Africa","Meat",2016,22.88801,23.97,NA
"Eastern Africa","Oilseeds and Pulses",2016,88.35765,60.18,NA
"Eastern Asia","Cereals",2016,703.2227,380.3,NA
"Eastern Asia","Dairy and Eggs",2016,93.83289,96.06,NA
"Eastern Asia","Fish and Seafood",2016,96.52156,80.19,NA
"Eastern Asia","Fruits and Vegetables",2016,915.9478,856.92,NA
"Eastern Asia","Meat",2016,113.8634,129.63,NA
"Eastern Asia","Oilseeds and Pulses",2016,104.4827,42.69,NA
"Eastern Europe","Cereals",2016,1748.914,297.57,NA
"Eastern Europe","Dairy and Eggs",2016,489.5682,364.33,NA
"Eastern Europe","Fish and Seafood",2016,33.36445,30.16,NA
"Eastern Europe","Fruits and Vegetables",2016,364.9926,363.77,NA
"Eastern Europe","Meat",2016,151.3917,155.23,NA
"Eastern Europe","Oilseeds and Pulses",2016,425.4691,33.75,NA
"Ecuador","Cereals",2016,294.4713,338.14,"Latin America"
"Ecuador","Dairy and Eggs",2016,241.8812,252.33,"Latin America"
"Ecuador","Fish and Seafood",2016,129.2747,16.59,"Latin America"
"Ecuador","Fruits and Vegetables",2016,949.3715,221.86,"Latin America"
"Ecuador","Meat",2016,93.07779,98.72,"Latin America"
"Ecuador","Oilseeds and Pulses",2016,428.4769,36.79,"Latin America"
"Egypt","Cereals",2016,449.3995,525.94,"N.Africa, W.Asia/C.Asia"
"Egypt","Dairy and Eggs",2016,106.5123,99.23,"N.Africa, W.Asia/C.Asia"
"Egypt","Fish and Seafood",2016,32.79223,46.75,"N.Africa, W.Asia/C.Asia"
"Egypt","Fruits and Vegetables",2016,583.863,537.46,"N.Africa, W.Asia/C.Asia"
"Egypt","Meat",2016,46.33559,60.88,"N.Africa, W.Asia/C.Asia"
"Egypt","Oilseeds and Pulses",2016,26.48159,32.92,"N.Africa, W.Asia/C.Asia"
"El Salvador","Cereals",2016,306.2895,275.98,"Latin America"
"El Salvador","Dairy and Eggs",2016,161.5656,243.47,"Latin America"
"El Salvador","Fish and Seafood",2016,17.698,13.44,"Latin America"
"El Salvador","Fruits and Vegetables",2016,115.7506,274.81,"Latin America"
"El Salvador","Meat",2016,47.81313,62.77,"Latin America"
"El Salvador","Oilseeds and Pulses",2016,59.65937,62.93,"Latin America"
"Estonia","Cereals",2016,1306.502,256.61,"Europe"
"Estonia","Dairy and Eggs",2016,1103.222,727.23,"Europe"
"Estonia","Fish and Seafood",2016,106.1188,28.39,"Europe"
"Estonia","Fruits and Vegetables",2016,97.84982,339.51,"Europe"
"Estonia","Meat",2016,125.4132,150.1,"Europe"
"Estonia","Oilseeds and Pulses",2016,332.8272,26.06,"Europe"
"Eswatini","Cereals",2016,145.7685,305.03,"Sub-Saharan Africa"
"Eswatini","Dairy and Eggs",2016,65.14794,87.54,"Sub-Saharan Africa"
"Eswatini","Fish and Seafood",2016,0,7.4,"Sub-Saharan Africa"
"Eswatini","Fruits and Vegetables",2016,312.7101,262.2,"Sub-Saharan Africa"
"Eswatini","Meat",2016,45.60355,54.6,"Sub-Saharan Africa"
"Eswatini","Oilseeds and Pulses",2016,13.02959,22.88,"Sub-Saharan Africa"
"Ethiopia","Cereals",2016,444.5496,318.73,"Sub-Saharan Africa"
"Ethiopia","Dairy and Eggs",2016,61.96847,64.81,"Sub-Saharan Africa"
"Ethiopia","Fish and Seafood",2016,0.8055814,0.9,"Sub-Saharan Africa"
"Ethiopia","Fruits and Vegetables",2016,45.48908,45.09,"Sub-Saharan Africa"
"Ethiopia","Meat",2016,12.3289,12.82,"Sub-Saharan Africa"
"Ethiopia","Oilseeds and Pulses",2016,68.62328,55.72,"Sub-Saharan Africa"
"Europe","Cereals",2016,1249.707,270.49,NA
"Europe","Dairy and Eggs",2016,585.5547,459.38,NA
"Europe","Fish and Seafood",2016,40.48457,43.04,NA
"Europe","Fruits and Vegetables",2016,437.3227,388.07,NA
"Europe","Meat",2016,180.1869,169.6,NA
"Europe","Oilseeds and Pulses",2016,280.5146,44.78,NA
"European Union","Cereals",2016,1079.575,256.09,NA
"European Union","Dairy and Eggs",2016,630.9481,502.23,NA
"European Union","Fish and Seafood",2016,23.22696,46.4,NA
"European Union","Fruits and Vegetables",2016,473.1675,393.77,NA
"European Union","Meat",2016,202.7019,181.06,NA
"European Union","Oilseeds and Pulses",2016,217.1458,48.25,NA
"Fiji","Cereals",2016,20.79746,300.44,"North America and Oceania"
"Fiji","Dairy and Eggs",2016,140.3828,65.66,"North America and Oceania"
"Fiji","Fish and Seafood",2016,95.66829,70.12,"North America and Oceania"
"Fiji","Fruits and Vegetables",2016,105.0271,167.99,"North America and Oceania"
"Fiji","Meat",2016,63.43224,89.26,"North America and Oceania"
"Fiji","Oilseeds and Pulses",2016,449.225,173.12,"North America and Oceania"
"Finland","Cereals",2016,1177.192,228.53,"Europe"
"Finland","Dairy and Eggs",2016,843.7035,946.21,"Europe"
"Finland","Fish and Seafood",2016,68.64476,63.63,"Europe"
"Finland","Fruits and Vegetables",2016,98.84185,312.34,"Europe"
"Finland","Meat",2016,161.8762,167.67,"Europe"
"Finland","Oilseeds and Pulses",2016,67.65469,19.25,"Europe"
"France","Cereals",2016,1534.416,260.99,"Europe"
"France","Dairy and Eggs",2016,783.1232,551.97,"Europe"
"France","Fish and Seafood",2016,20.35525,67.54,"Europe"
"France","Fruits and Vegetables",2016,394.6338,374.08,"Europe"
"France","Meat",2016,187.8126,198.46,"Europe"
"France","Oilseeds and Pulses",2016,254.7984,47.25,"Europe"
"French Polynesia","Cereals",2016,0,201.36,"North America and Oceania"
"French Polynesia","Dairy and Eggs",2016,19.82412,89.4,"North America and Oceania"
"French Polynesia","Fish and Seafood",2016,85.90454,95.44,"North America and Oceania"
"French Polynesia","Fruits and Vegetables",2016,148.6809,216.17,"North America and Oceania"
"French Polynesia","Meat",2016,13.21608,202.44,"North America and Oceania"
"French Polynesia","Oilseeds and Pulses",2016,1004.422,119.82,"North America and Oceania"
"Gabon","Cereals",2016,46.5369,251.99,"Sub-Saharan Africa"
"Gabon","Dairy and Eggs",2016,14.45807,28.98,"Sub-Saharan Africa"
"Gabon","Fish and Seafood",2016,27.56069,66.89,"Sub-Saharan Africa"
"Gabon","Fruits and Vegetables",2016,380.8797,323.95,"Sub-Saharan Africa"
"Gabon","Meat",2016,36.59698,133.93,"Sub-Saharan Africa"
"Gabon","Oilseeds and Pulses",2016,49.69961,37.09,"Sub-Saharan Africa"
"Gambia","Cereals",2016,192.9067,321.53,"Sub-Saharan Africa"
"Gambia","Dairy and Eggs",2016,64.16153,63.04,"Sub-Saharan Africa"
"Gambia","Fish and Seafood",2016,49.3875,53.73,"Sub-Saharan Africa"
"Gambia","Fruits and Vegetables",2016,19.41731,49.55,"Sub-Saharan Africa"
"Gambia","Meat",2016,8.442307,17.32,"Sub-Saharan Africa"
"Gambia","Oilseeds and Pulses",2016,144.3635,70.69,"Sub-Saharan Africa"
"Georgia","Cereals",2016,195.4239,400.17,"Europe"
"Georgia","Dairy and Eggs",2016,264.5566,292.49,"Europe"
"Georgia","Fish and Seafood",2016,14.91096,16.06,"Europe"
"Georgia","Fruits and Vegetables",2016,263.8788,193.12,"Europe"
"Georgia","Meat",2016,35.69593,68.71,"Europe"
"Georgia","Oilseeds and Pulses",2016,23.72198,21.87,"Europe"
"Germany","Cereals",2016,1001.401,228.08,"Europe"
"Germany","Dairy and Eggs",2016,751.4202,576.11,"Europe"
"Germany","Fish and Seafood",2016,7.074813,27.55,"Europe"
"Germany","Fruits and Vegetables",2016,141.0989,333.65,"Europe"
"Germany","Meat",2016,232.3651,192.08,"Europe"
"Germany","Oilseeds and Pulses",2016,181.7046,38.31,"Europe"
"Ghana","Cereals",2016,178.9084,187.67,"Sub-Saharan Africa"
"Ghana","Dairy and Eggs",2016,5.66952,17.88,"Sub-Saharan Africa"
"Ghana","Fish and Seafood",2016,24.20694,52.16,"Sub-Saharan Africa"
"Ghana","Fruits and Vegetables",2016,408.7469,423.32,"Sub-Saharan Africa"
"Ghana","Meat",2016,15.60711,26.42,"Sub-Saharan Africa"
"Ghana","Oilseeds and Pulses",2016,257.7402,52.32,"Sub-Saharan Africa"
"Greece","Cereals",2016,669.9296,275.77,"Europe"
"Greece","Dairy and Eggs",2016,340.7334,477.31,"Europe"
"Greece","Fish and Seafood",2016,34.18444,41.08,"Europe"
"Greece","Fruits and Vegetables",2016,1098.859,523.02,"Europe"
"Greece","Meat",2016,85.29018,148.19,"Europe"
"Greece","Oilseeds and Pulses",2016,466.874,110.54,"Europe"
"Grenada","Cereals",2016,0,158.71,"Latin America"
"Grenada","Dairy and Eggs",2016,32.91076,70.14,"Latin America"
"Grenada","Fish and Seafood",2016,41.13845,49.69,"Latin America"
"Grenada","Fruits and Vegetables",2016,329.1076,312.29,"Latin America"
"Grenada","Meat",2016,16.45538,120.14,"Latin America"
"Grenada","Oilseeds and Pulses",2016,115.1876,67.03,"Latin America"
"Guatemala","Cereals",2016,217.3448,275.68,"Latin America"
"Guatemala","Dairy and Eggs",2016,88.40402,107.95,"Latin America"
"Guatemala","Fish and Seafood",2016,4.21232,5.28,"Latin America"
"Guatemala","Fruits and Vegetables",2016,799.7391,229.49,"Latin America"
"Guatemala","Meat",2016,56.62015,77.65,"Latin America"
"Guatemala","Oilseeds and Pulses",2016,369.1524,58.19,"Latin America"
"Guinea","Cereals",2016,560.7679,395.52,"Sub-Saharan Africa"
"Guinea","Dairy and Eggs",2016,41.11473,43.13,"Sub-Saharan Africa"
"Guinea","Fish and Seafood",2016,19.78453,20.75,"Sub-Saharan Africa"
"Guinea","Fruits and Vegetables",2016,283.1661,284,"Sub-Saharan Africa"
"Guinea","Meat",2016,22.18032,29.12,"Sub-Saharan Africa"
"Guinea","Oilseeds and Pulses",2016,261.4495,59.64,"Sub-Saharan Africa"
"Guinea-Bissau","Cereals",2016,231.0664,315.91,"Sub-Saharan Africa"
"Guinea-Bissau","Dairy and Eggs",2016,41.73446,44.54,"Sub-Saharan Africa"
"Guinea-Bissau","Fish and Seafood",2016,6.616439,2.66,"Sub-Saharan Africa"
"Guinea-Bissau","Fruits and Vegetables",2016,169.9916,134.97,"Sub-Saharan Africa"
"Guinea-Bissau","Meat",2016,33.59115,38.78,"Sub-Saharan Africa"
"Guinea-Bissau","Oilseeds and Pulses",2016,359.8325,41.83,"Sub-Saharan Africa"
"Guyana","Cereals",2016,1265.451,349.55,"Latin America"
"Guyana","Dairy and Eggs",2016,134.072,173.9,"Latin America"
"Guyana","Fish and Seafood",2016,115.2548,61.28,"Latin America"
"Guyana","Fruits and Vegetables",2016,633.9016,648.82,"Latin America"
"Guyana","Meat",2016,84.67703,92.06,"Latin America"
"Guyana","Oilseeds and Pulses",2016,415.1527,89.65,"Latin America"
